"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
33,"Salem",1350,"Elsinboro Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",8325.00,19000.00,5000.00
33,"Salem",1350,"Elsinboro Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",6338.00,9000.00,6000.00
33,"Salem",1350,"Elsinboro Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",1301.00,6800.00,6800.00
33,"Salem",1350,"Elsinboro Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",106372.00,111190.00,113000.00
33,"Salem",1350,"Elsinboro Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",70750.00,72129.00,73943.00
33,"Salem",1350,"Elsinboro Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",50695.00,34282.00,34490.00
33,"Salem",1350,"Elsinboro Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",183223.00,243582.00,246842.00
33,"Salem",1350,"Elsinboro Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",129788.00,229601.00,236575.00
33,"Salem",1350,"Elsinboro Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",380957.00,392939.00,419286.00
33,"Salem",1350,"Elsinboro Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",5000.00,5000.00,5000.00
33,"Salem",1350,"Elsinboro Twp",72140,"'","Total Undistributed Expenditures",1458858.00,1858160.00,1726307.00
33,"Salem",1350,"Elsinboro Twp",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,300.00,250.00
33,"Salem",1350,"Elsinboro Twp",72240,"'10-607","Interest Earned on Current Expense Emergency Res",0.00,0.00,50.00
33,"Salem",1350,"Elsinboro Twp",72260,"'","Total General Current Expense",2356835.00,2891347.00,2761471.00
33,"Salem",1350,"Elsinboro Twp",75880,"'12-XXX-XXX-73","Total Equipment",12662.00,20000.00,16000.00
33,"Salem",1350,"Elsinboro Twp",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",0.00,120000.00,192000.00
33,"Salem",1350,"Elsinboro Twp",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,1000.00,500.00
33,"Salem",1350,"Elsinboro Twp",76400,"'","Total Capital Outlay",12662.00,141000.00,208500.00
33,"Salem",1350,"Elsinboro Twp",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",0.00,24117.00,0.00
33,"Salem",1350,"Elsinboro Twp",84060,"'","General Fund Grand Total",2369497.00,3056464.00,2969971.00
33,"Salem",1350,"Elsinboro Twp",84100,"'20-XXX-XXX-XX","Local Projects",2000.00,2000.00,0.00
33,"Salem",1350,"Elsinboro Twp",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,15000.00
33,"Salem",1350,"Elsinboro Twp",88500,"'20-XXX-XXX-XX","Title I",29745.00,29915.00,25428.00
33,"Salem",1350,"Elsinboro Twp",88520,"'20-XXX-XXX-XX","Title II",3463.00,2578.00,2191.00
33,"Salem",1350,"Elsinboro Twp",88560,"'20-XXX-XXX-XX","Title IV",10000.00,10000.00,8500.00
33,"Salem",1350,"Elsinboro Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",41920.00,43827.00,37253.00
33,"Salem",1350,"Elsinboro Twp",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,25232.00,0.00
33,"Salem",1350,"Elsinboro Twp",88700,"'20-XXX-XXX-XX","Other",13538.00,0.00,0.00
33,"Salem",1350,"Elsinboro Twp",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,24519.00,0.00
33,"Salem",1350,"Elsinboro Twp",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,11573.00,0.00
33,"Salem",1350,"Elsinboro Twp",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,98067.00
33,"Salem",1350,"Elsinboro Twp",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,25000.00
33,"Salem",1350,"Elsinboro Twp",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
33,"Salem",1350,"Elsinboro Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",98666.00,147644.00,241439.00
33,"Salem",1350,"Elsinboro Twp",88760,"'","Total Special Revenue Funds",100666.00,149644.00,256439.00
33,"Salem",1350,"Elsinboro Twp",90000,"'","Total Expenditures/Appropriations",2470163.00,3206108.00,3226410.00
33,"Salem",1350,"Elsinboro Twp",90010,"'","Total Expenditures Net of Transfers",2470163.00,3206108.00,3226410.00
33,"Salem",2800,"Lower Alloways Creek",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1142094.00,1201809.00,1146872.00
33,"Salem",2800,"Lower Alloways Creek",10300,"'11-2XX-100-XX","Total Special Education-Instruction",304758.00,332904.00,359216.00
33,"Salem",2800,"Lower Alloways Creek",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",47553.00,54304.00,57188.00
33,"Salem",2800,"Lower Alloways Creek",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",764.00,1750.00,2000.00
33,"Salem",2800,"Lower Alloways Creek",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",941191.00,879858.00,849389.00
33,"Salem",2800,"Lower Alloways Creek",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",25660.00,26465.00,27188.00
33,"Salem",2800,"Lower Alloways Creek",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",55363.00,59815.00,61580.00
33,"Salem",2800,"Lower Alloways Creek",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",72046.00,77150.00,80150.00
33,"Salem",2800,"Lower Alloways Creek",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",100414.00,49424.00,47563.00
33,"Salem",2800,"Lower Alloways Creek",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",18757.00,23600.00,25600.00
33,"Salem",2800,"Lower Alloways Creek",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",11076.00,23619.00,24181.00
33,"Salem",2800,"Lower Alloways Creek",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",66686.00,72384.00,7165.00
33,"Salem",2800,"Lower Alloways Creek",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",1750.00,1048.00,2131.00
33,"Salem",2800,"Lower Alloways Creek",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",115485.00,126410.00,121398.00
33,"Salem",2800,"Lower Alloways Creek",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",51000.00,52020.00,53060.00
33,"Salem",2800,"Lower Alloways Creek",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",97273.00,81450.00,81450.00
33,"Salem",2800,"Lower Alloways Creek",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",312254.00,486614.00,400336.00
33,"Salem",2800,"Lower Alloways Creek",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",271700.00,393626.00,430269.00
33,"Salem",2800,"Lower Alloways Creek",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",464904.00,610500.00,657500.00
33,"Salem",2800,"Lower Alloways Creek",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",7000.00,0.00,0.00
33,"Salem",2800,"Lower Alloways Creek",72140,"'","Total Undistributed Expenditures",2612559.00,2963983.00,2868960.00
33,"Salem",2800,"Lower Alloways Creek",72180,"'10-606","Interest Earned on Maintenance Reserve",399.00,200.00,200.00
33,"Salem",2800,"Lower Alloways Creek",72260,"'","Total General Current Expense",4108127.00,4554950.00,4434436.00
33,"Salem",2800,"Lower Alloways Creek",75880,"'12-XXX-XXX-73","Total Equipment",4141.00,20000.00,0.00
33,"Salem",2800,"Lower Alloways Creek",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",1258.00,1258.00,1258.00
33,"Salem",2800,"Lower Alloways Creek",76360,"'10-604","Increase In Capital Reserve",23646.00,0.00,0.00
33,"Salem",2800,"Lower Alloways Creek",76380,"'10-604","Interest Deposit to Capital Reserve",368.00,50.00,50.00
33,"Salem",2800,"Lower Alloways Creek",76400,"'","Total Capital Outlay",29413.00,21308.00,1308.00
33,"Salem",2800,"Lower Alloways Creek",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",0.00,20000.00,0.00
33,"Salem",2800,"Lower Alloways Creek",84060,"'","General Fund Grand Total",4137540.00,4596258.00,4435744.00
33,"Salem",2800,"Lower Alloways Creek",84100,"'20-XXX-XXX-XX","Local Projects",2000.00,0.00,0.00
33,"Salem",2800,"Lower Alloways Creek",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,15000.00
33,"Salem",2800,"Lower Alloways Creek",88500,"'20-XXX-XXX-XX","Title I",43787.00,37422.00,31808.00
33,"Salem",2800,"Lower Alloways Creek",88520,"'20-XXX-XXX-XX","Title II",7027.00,4491.00,3817.00
33,"Salem",2800,"Lower Alloways Creek",88560,"'20-XXX-XXX-XX","Title IV",10000.00,10000.00,8500.00
33,"Salem",2800,"Lower Alloways Creek",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",49182.00,51317.00,43619.00
33,"Salem",2800,"Lower Alloways Creek",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,37125.00,0.00
33,"Salem",2800,"Lower Alloways Creek",88700,"'20-XXX-XXX-XX","Other",12826.00,13644.00,11598.00
33,"Salem",2800,"Lower Alloways Creek",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,11699.00,0.00
33,"Salem",2800,"Lower Alloways Creek",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,10572.00,0.00
33,"Salem",2800,"Lower Alloways Creek",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,145873.00
33,"Salem",2800,"Lower Alloways Creek",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,25000.00
33,"Salem",2800,"Lower Alloways Creek",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
33,"Salem",2800,"Lower Alloways Creek",88740,"'20-XXX-XXX-XX","Total Federal Projects",122822.00,176270.00,315215.00
33,"Salem",2800,"Lower Alloways Creek",88760,"'","Total Special Revenue Funds",124822.00,176270.00,330215.00
33,"Salem",2800,"Lower Alloways Creek",90000,"'","Total Expenditures/Appropriations",4262362.00,4772528.00,4765959.00
33,"Salem",2800,"Lower Alloways Creek",90010,"'","Total Expenditures Net of Transfers",4262362.00,4772528.00,4765959.00
33,"Salem",2950,"Mannington Twp",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1097137.00,1158155.00,1190687.00
33,"Salem",2950,"Mannington Twp",10300,"'11-2XX-100-XX","Total Special Education-Instruction",118057.00,126164.00,189500.00
33,"Salem",2950,"Mannington Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",778.00,5500.00,5600.00
33,"Salem",2950,"Mannington Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",629947.00,704320.00,723528.00
33,"Salem",2950,"Mannington Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",3615.00,4000.00,4000.00
33,"Salem",2950,"Mannington Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",56180.00,68750.00,61750.00
33,"Salem",2950,"Mannington Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",49671.00,60000.00,65000.00
33,"Salem",2950,"Mannington Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",54453.00,50000.00,24000.00
33,"Salem",2950,"Mannington Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",17722.00,40501.00,25701.00
33,"Salem",2950,"Mannington Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",6883.00,25500.00,34000.00
33,"Salem",2950,"Mannington Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",7530.00,30100.00,15000.00
33,"Salem",2950,"Mannington Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",916.00,10414.00,8775.00
33,"Salem",2950,"Mannington Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",73707.00,93290.00,88450.00
33,"Salem",2950,"Mannington Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",82060.00,104000.00,88500.00
33,"Salem",2950,"Mannington Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",70688.00,82000.00,73000.00
33,"Salem",2950,"Mannington Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",198018.00,261295.00,267750.00
33,"Salem",2950,"Mannington Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",228170.00,293350.00,278227.00
33,"Salem",2950,"Mannington Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",464253.00,633223.00,662272.00
33,"Salem",2950,"Mannington Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",0.00,10000.00,10000.00
33,"Salem",2950,"Mannington Twp",72140,"'","Total Undistributed Expenditures",1943813.00,2470743.00,2429953.00
33,"Salem",2950,"Mannington Twp",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,10.00,10.00
33,"Salem",2950,"Mannington Twp",72260,"'","Total General Current Expense",3159785.00,3760572.00,3815750.00
33,"Salem",2950,"Mannington Twp",75880,"'12-XXX-XXX-73","Total Equipment",4133.00,119039.00,0.00
33,"Salem",2950,"Mannington Twp",76320,"'12-000-400-93","Capital Reserve-Transfer to Capital Projects",18500.00,0.00,0.00
33,"Salem",2950,"Mannington Twp",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,500.00,500.00
33,"Salem",2950,"Mannington Twp",76400,"'","Total Capital Outlay",22633.00,119539.00,500.00
33,"Salem",2950,"Mannington Twp",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",15100.00,0.00,0.00
33,"Salem",2950,"Mannington Twp",84060,"'","General Fund Grand Total",3197518.00,3880111.00,3816250.00
33,"Salem",2950,"Mannington Twp",84100,"'20-XXX-XXX-XX","Local Projects",25406.00,2000.00,1600.00
33,"Salem",2950,"Mannington Twp",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,5000.00
33,"Salem",2950,"Mannington Twp",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",127895.00,179999.00,187036.00
33,"Salem",2950,"Mannington Twp",86380,"'20-218-200-XX","Total Support Services",87420.00,178222.00,144479.00
33,"Salem",2950,"Mannington Twp",87040,"'20-218-400-XX","Total Facility Acquisition and Construction Services",36983.00,12323.00,5860.00
33,"Salem",2950,"Mannington Twp",87100,"'20-218-XXX-XX","Total Preschool Education Aid",252298.00,370544.00,337375.00
33,"Salem",2950,"Mannington Twp",88200,"'20-XXX-XXX-XX","Total State Projects",252298.00,370544.00,337375.00
33,"Salem",2950,"Mannington Twp",88500,"'20-XXX-XXX-XX","Title I",102349.00,103425.00,79274.00
33,"Salem",2950,"Mannington Twp",88520,"'20-XXX-XXX-XX","Title II",6210.00,4887.00,3910.00
33,"Salem",2950,"Mannington Twp",88560,"'20-XXX-XXX-XX","Title IV",3888.00,10000.00,8000.00
33,"Salem",2950,"Mannington Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",50052.00,58999.00,47199.00
33,"Salem",2950,"Mannington Twp",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,83917.00,0.00
33,"Salem",2950,"Mannington Twp",88700,"'20-XXX-XXX-XX","Other",12337.00,13738.00,10990.00
33,"Salem",2950,"Mannington Twp",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,8607.00,0.00
33,"Salem",2950,"Mannington Twp",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,10153.00,0.00
33,"Salem",2950,"Mannington Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",174836.00,293726.00,149373.00
33,"Salem",2950,"Mannington Twp",88760,"'","Total Special Revenue Funds",452540.00,666270.00,493348.00
33,"Salem",2950,"Mannington Twp",89660,"'40-701-510-XX","Total Regular Debt Service",159204.00,156502.00,158800.00
33,"Salem",2950,"Mannington Twp",89980,"'","Total Debt Service Funds",159204.00,156502.00,158800.00
33,"Salem",2950,"Mannington Twp",90000,"'","Total Expenditures/Appropriations",3809262.00,4702883.00,4468398.00
33,"Salem",2950,"Mannington Twp",90003,"'11-105-100-93","Deduct Transfer-Local Contribution-Transfer To Special Revenues-Inclusion",0.00,25634.00,39765.00
33,"Salem",2950,"Mannington Twp",90010,"'","Total Expenditures Net of Transfers",3809262.00,4677249.00,4428633.00
33,"Salem",3860,"Oldmans Twp",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1652130.00,1652459.00,1691970.00
33,"Salem",3860,"Oldmans Twp",10300,"'11-2XX-100-XX","Total Special Education-Instruction",261917.00,297595.00,307000.00
33,"Salem",3860,"Oldmans Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",9360.00,9951.00,9950.00
33,"Salem",3860,"Oldmans Twp",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",4814.00,4400.00,4400.00
33,"Salem",3860,"Oldmans Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",760683.00,668872.00,694548.00
33,"Salem",3860,"Oldmans Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",12812.00,22987.00,23700.00
33,"Salem",3860,"Oldmans Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",73531.00,80747.00,82387.00
33,"Salem",3860,"Oldmans Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",43559.00,51771.00,53898.00
33,"Salem",3860,"Oldmans Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",96570.00,163369.00,161456.00
33,"Salem",3860,"Oldmans Twp",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",68802.00,71910.00,64117.00
33,"Salem",3860,"Oldmans Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",15582.00,15803.00,16277.00
33,"Salem",3860,"Oldmans Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",107970.00,121212.00,124035.00
